source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.codex/sessions/2026/07/17/rollout-2026-07-17T21-17-15-019f71f0-d32d-7952-8ce6-5f726256be6f.jsonl	019f71f0-d32d-7952-8ce6-5f726256be6f	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-17	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/17/rollout-2026-07-17T21-17-16-019f71f0-d455-74c1-a4d2-56a5db72d540.jsonl	019f71f0-d455-74c1-a4d2-56a5db72d540	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-17	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/17/rollout-2026-07-17T21-39-12-019f7204-eb6a-7821-8c0e-d59386074ae2.jsonl	019f7204-eb6a-7821-8c0e-d59386074ae2	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-17	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/17/rollout-2026-07-17T21-39-13-019f7204-ec79-71b0-9e53-22ee799f7191.jsonl	019f7204-ec79-71b0-9e53-22ee799f7191	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-17	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/17/rollout-2026-07-17T21-58-08-019f7216-414a-7453-820d-326b134053ed.jsonl	019f7216-414a-7453-820d-326b134053ed	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-17	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/17/rollout-2026-07-17T21-58-09-019f7216-4286-71a0-81ab-06112565f9bf.jsonl	019f7216-4286-71a0-81ab-06112565f9bf	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-17	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T04-39-17-019f7385-8354-7bf1-a929-ffdc3bb3857f.jsonl	019f7385-8354-7bf1-a929-ffdc3bb3857f	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T04-39-17-019f7385-844b-7171-9b57-6185069c2d05.jsonl	019f7385-844b-7171-9b57-6185069c2d05	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	executed	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T04-45-19-019f738b-0ace-7501-88b9-edf3e30c4426.jsonl	019f738b-0ace-7501-88b9-edf3e30c4426	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	high	needs-summary	research-routing;claim-and-evidence	research-impact	invalid-or-held	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	medium	sanitized user-task names a CoordExp research contrast/result/evidence surface
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T04-45-56-019f738b-9ac2-77e3-bc4a-c3bbf3e33353.jsonl	019f738b-9ac2-77e3-bc4a-c3bbf3e33353	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	high	needs-summary	research-routing;claim-and-evidence	research-impact	invalid-or-held	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	medium	sanitized user-task names a CoordExp research contrast/result/evidence surface
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T04-46-23-019f738c-022b-7560-a7b1-e794d0db9364.jsonl	019f738c-022b-7560-a7b1-e794d0db9364	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	high	needs-summary	research-routing;claim-and-evidence	research-impact	executed	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	medium	sanitized user-task names a CoordExp research contrast/result/evidence surface
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T06-36-18-019f73f0-a501-79b0-9b40-abc16b8df266.jsonl	019f73f0-a501-79b0-9b40-abc16b8df266	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	planned	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T06-36-18-019f73f0-a601-73c2-9785-53314e883f99.jsonl	019f73f0-a601-73c2-9785-53314e883f99	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T06-38-03-019f73f2-3e27-77c2-8b50-017059880188.jsonl	019f73f2-3e27-77c2-8b50-017059880188	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-14-34-019f7413-ad61-7873-bc02-0c4f3bdfa05d.jsonl	019f7413-ad61-7873-bc02-0c4f3bdfa05d	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	executed	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	high	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-14-50-019f7413-ed50-7553-bcd3-2c2e92961f05.jsonl	019f7413-ed50-7553-bcd3-2c2e92961f05	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-20-51-019f7419-700e-7371-ae66-b8d27b19d48d.jsonl	019f7419-700e-7371-ae66-b8d27b19d48d	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	discussion	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-26-18-019f741e-6b66-7373-9095-87f93a4d0560.jsonl	019f741e-6b66-7373-9095-87f93a4d0560	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-28-12-019f7420-29a5-76a2-bb84-1b7569ad4fc0.jsonl	019f7420-29a5-76a2-bb84-1b7569ad4fc0	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-32-40-019f7424-418a-7ae2-a9f3-db38f58123b0.jsonl	019f7424-418a-7ae2-a9f3-db38f58123b0	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	discussion	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-32-57-019f7424-80af-7e11-a24e-fc4458456271.jsonl	019f7424-80af-7e11-a24e-fc4458456271	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	discussion	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-33-13-019f7424-c0bd-7f40-bb6f-9135696cdc99.jsonl	019f7424-c0bd-7f40-bb6f-9135696cdc99	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	invalid-or-held	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-40-57-019f742b-d53b-7093-abbf-d8dac265acd9.jsonl	019f742b-d53b-7093-abbf-d8dac265acd9	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-41-07-019f742b-fa34-7701-a445-50c4dc1c78f5.jsonl	019f742b-fa34-7701-a445-50c4dc1c78f5	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-42-54-019f742d-9f14-7813-afe7-2e8ed1b3e28a.jsonl	019f742d-9f14-7813-afe7-2e8ed1b3e28a	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-43-06-019f742d-cc0e-7fc1-803d-30b1f8edb7b0.jsonl	019f742d-cc0e-7fc1-803d-30b1f8edb7b0	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-55-08-019f7438-d1ce-7221-9deb-07cccb1a4390.jsonl	019f7438-d1ce-7221-9deb-07cccb1a4390	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-55-37-019f7439-4279-79d1-bd99-f8d8ffcc6130.jsonl	019f7439-4279-79d1-bd99-f8d8ffcc6130	019f5ff4-adc1-7190-9ea0-595baa39f10d	2026-07-18	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019f5ff4-adc1-7190-9ea0-595baa39f10d	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T07-56-00-019f7439-9db7-7ea0-803e-ad417893ff37.jsonl	019f7439-9db7-7ea0-803e-ad417893ff37	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	discussion	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-06-43-019f7443-6a82-7902-affa-92cf17b74bc4.jsonl	019f7443-6a82-7902-affa-92cf17b74bc4	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-07-48-019f7444-6977-7402-8712-767d1352c9d5.jsonl	019f7444-6977-7402-8712-767d1352c9d5	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	skip	development-skip	generic-development	none	planned	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-13-02-019f7449-357a-7e22-a189-4465d2e70d1f.jsonl	019f7449-357a-7e22-a189-4465d2e70d1f	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-13-02-019f7449-360d-7c11-981f-9b58ccd99799.jsonl	019f7449-360d-7c11-981f-9b58ccd99799	019f4c7f-9820-74f3-8d22-43098c751669	2026-07-18	/data/CoordExp/.worktrees/CoordExp-swift	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019f4c7f-9820-74f3-8d22-43098c751669	medium	sanitized user-task names research-influential validity/reproducibility work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-24-09-019f7453-6029-7a12-a81d-e94528327a58.jsonl	019f7453-6029-7a12-a81d-e94528327a58	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	executed	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-24-45-019f7453-edf1-7370-95f9-5175ff79aced.jsonl	019f7453-edf1-7370-95f9-5175ff79aced	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	executed	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-33-22-019f745b-d1ea-7af3-8670-c5aec2e37200.jsonl	019f745b-d1ea-7af3-8670-c5aec2e37200	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	invalid-or-held	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/18/rollout-2026-07-18T08-33-46-019f745c-305c-7e62-bae2-aa815d98881e.jsonl	019f745c-305c-7e62-bae2-aa815d98881e	019f4a19-d81c-75a2-84b0-2c20379e686e	2026-07-18	/data/CoordExp/.worktrees/research-probes	skip	development-skip	generic-development	none	invalid-or-held	research-probes current research unit/index/compass (exact owner to verify)	group:019f4a19-d81c-75a2-84b0-2c20379e686e	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
